scriptures,numbers
"Bible, Genesis 3, Exodus 20, Psalms 133, Isaiah 2, Isaiah 54, Isaiah 53, Isaiah 52, Isaiah 48, Isaiah 49, Isaiah 11, Isaiah 29, Isaiah 55, Isaiah 10, Isaiah 3, Isaiah 50, Isaiah 13, Isaiah 51, Isaiah 6, Isaiah 9, Isaiah 14, Isaiah 7, Isaiah 4, Micah 5, Micah 4, Zechariah, Malachi 3, Malachi 4, 1 Nephi 20, 1 Nephi 21, 1 Nephi 13, 1 Nephi, 1 Nephi 5, 1 Nephi 2, 1 Nephi 17, 1 Nephi 18, 1 Nephi 22, 1 Nephi 12, 2 Nephi 12, 2 Nephi 6, 2 Nephi 30, 2 Nephi 27, 2 Nephi 9, 2 Nephi 7, 2 Nephi 23, 2 Nephi 8, 2 Nephi 16, 2 Nephi 19, 2 Nephi 24, 2 Nephi 13, 2 Nephi 17, 2 Nephi 29, 2 Nephi 28, 2 Nephi 2, 2 Nephi 18, 2 Nephi 20, 2 Nephi 26, Mosiah 1, Mosiah 25, Mosiah 28, Mosiah 21, Mosiah 26, Alma 42, Alma 45, Alma 5, Alma 6, Alma 13, Alma 14, Alma 22, Alma 43, Alma 52, Alma 3, Alma 19, Alma 51, Alma 11, Alma 1, Alma 33, Alma 46, Alma 2, Alma 21, Helaman 10, Helaman 1, Helaman 4, Helaman 6, 3 Nephi 24, 3 Nephi 12, 3 Nephi 22, 3 Nephi 20, 3 Nephi 11, 3 Nephi 13, 3 Nephi 14, 3 Nephi 19, 3 Nephi 8, 3 Nephi 17, 4 Nephi, 4 Nep, Book of Mormon, Ether 1, Ether 2, Ether 15, Ether 13, Moroni 10, New Testament, Matthew 5, Matthew 28, Matthew 18, Matthew 15, Matthew 6, Matthew 7, John 5, Ephesians 4, Colossians 2, 1 Thessalonians 3, Revelation 11, Joseph Smith Translation, JST",5191
"D&C 89",5192
"No scriptures",5193
"No scriptures",5194
"Bible, Jacob 5, Book of Mormon",5195
"Book of Mormon, Doctrine and Covenants",5196
"No scriptures",5197
"Neh, Alma 1, Book of Mormon",5198
"Book of Mormon, Doctrine and Covenants 1",5199
"3 Nephi 13, Matthew 6, Doctrine and Covenants 12",5200
"No scriptures",5201
"No scriptures",5202
"Book of Mormon, New Testament, Doctrine and Covenants",5203
"Bible, 3 John",5204
"Isaiah 53, 2 Ne. 9, Mosiah 3, Mosiah 1, Alma 7, Book of Mormon, Matthew 26, Matt. 26, Mark 14, Luke 22, John 18, Hebrews 4, Doctrine and Covenants 19, Doctrine and Covenants, D&C 18",5205
"Bible, Je 26, Jer. 26, 1 Ne. 2, Book of Mormon",5206
"No scriptures",5207
"Alma 60",5208
"No scriptures",5209
"No scriptures",5210
"No scriptures",5211
"No scriptures",5212
"Book of Mormon",5213
"No scriptures",5214
"Bible, Genesis 3, Exodus, Exodus 13, Neh, Mosiah 1, Mosiah 27, Alma 12, Alma 13, Alma 8, Alma 49, Alma 6, Alma 1, Alma 34, Alma 36, 3 Ne. 8, Book of Mormon, Moroni 6, Moroni 3, New Testament, Rom. 9, Eph. 1, Hebrews, Hebrews 4, 1 Pet. 1",5215
"No scriptures",5216
"Bible, 2 Kings 7, Proverbs 29, New Testament, Matthew 5, Mark 1, Mark 4, 1 Corinthians 9, 1 Timothy",5217
"Bible, Book of Mormon",5218
"No scriptures",5219
"No scriptures",5220
"No scriptures",5221
"Hosea, Mosiah 1, Book of Mormon, Revelation, Doctrine and Covenants 115, Doctrine and Covenants, D&C 115",5222
"No scriptures",5223
"Exodus, Hosea",5224
"Bible, Book of Mormon, Hebrews, D&C 42, D&C 20, Moses.",5225
"Book of Mormon, Doctrine and Covenants, Doctrine and Covenants 128, D&C 21, D&C 47, D&C 20, D&C 85, D&C 123, D&C 127, D&C 128",5226
"Zephaniah 3",5227
"No scriptures",5228
"No scriptures",5229
"No scriptures",5230
"2 Chr. 32, Ezekiel 34, D&C 21, D&C 122",5231
"No scriptures",5232
"Bible, Book of Mormon, Articles of Faith",5233
"No scriptures",5234
"Book of Mormon",5235
"Book of Mormon",5236
"Book of Mormon",5237
"Bible, Genesis, Genesis 2, Exodus, Psalms 22, Ezekiel, Ezek, Malachi, Mosiah 1, Book of Mormon, New Testament, Matthew 13, Moses 6, Joseph Smith Translation",5238
"Book of Mormon",5239
"Bible, Ezekiel 37, Ezek, Alma 12, Book of Mormon, Matthew 16, John 14, Hebrews",5240
"1 Samuel 1, Doctrine and Covenants, D&C 87, D&C 88",5241
"Isaiah 25, Book of Mormon, 1 Cor. 13, D&C 88",5242
"D&C 88, D&C 10",5243
"Neh, Alma 9, Luke 17, 1 Cor. 13, D&C 38, D&C 88, A of F",5244
"Book of Mormon",5245
"Book of Mormon",5246
"Book of Mormon",5247
"Bible, 3 Ne. 17, Book of Mormon",5248
"Bible, Genesis 5, Book of Mormon, D&C 88, Moses 7, Moses 6",5249
"2 Ne. 29, Book of Mormon, D&C 88",5250
"Book of Mormon, Acts 3",5251
"D&C 38, D&C 88",5252
"No scriptures",5253
"Revelation",5254
"Book of Mormon",5255
"Book of Mormon",5256
"No scriptures",5257
"No scriptures",5258
"No scriptures",5259
"No scriptures",5260
"No scriptures",5261
"No scriptures",5262
"No scriptures",5263
"No scriptures",5264
"No scriptures",5265
"No scriptures",5266
"No scriptures",5267
"Bible",5268
"Bible, Book of Mormon",5269
"No scriptures",5270
"New Testament, Matt. 24, Romans",5271
"Song",5272
"No scriptures",5273
"No scriptures",5274
"No scriptures",5275
"No scriptures",5276
"No scriptures",5277
"No scriptures",5278
"No scriptures",5279
"No scriptures",5280
"No scriptures",5281
"No scriptures",5282
"No scriptures",5283
"No scriptures",5284
"No scriptures",5285
"No scriptures",5286
"No scriptures",5287
"No scriptures",5288
"Book of Mormon",5289
"No scriptures",5290
"Bible, Genesis, Genesis 2, Genesis 28, Genesis 32, Ex. 34, Ex. 19, Ex. 4, Ex. 33, Numbers 14, 1 Samuel 3, Song, Isaiah 6, Isaiah 29, Jer. 4, Jer. 31, Daniel 7, Daniel 2, Amos, Amos 3, Amos 9, Amos 8, Malachi, Malachi 1, Book of Mormon, New Testament, Matt. 28, Luke 24, John 20, Acts 9, Acts 18, Acts 7, Acts 3, 1 Cor. 15, Eph. 1, 2 Thes. 2, James 1, Rev. 19, Rev. 14, D&C 21",5291
"Bible, Book of Mormon, James 1, Revelation, Rev.",5292
"Bible, Book of Mormon, New Testament, D&C 38, D&C 128, D&C 13",5293
"Bible, Book of Mormon, James 1, Rev., Doctrine and Covenants 3, D&C 20, D&C 3",5294
"books of Daniel and Revelation, 1 Nephi 1, Book of Mormon, Revelation",5295
"Bible, New Testament, Revelation, Rev. 21",5296
"Bible, Psalms, Ps. 14, 2 Ne. 28, 2 Ne. 2, Alma 30, Book of Mormon, Mormon 9, D&C 93, D&C 84",5297
"Bible, Book of Mormon, Gal. 1, Revelation, Revelation 22, Rev. 22, Doctrine and Covenants 128",5298
"Jonah 2, Book of Mormon, Revelation 12, Rev.",5299
"Bible, 1 Chri, Book of Mormon, Revelation, Revelation 14, D&C 138, D&C 137",5300
"Bible, Matt. 22",5301
"Hosea, Book of Mormon, Doctrine and Covenants",5302
"Book of Mormon, Revelation 6, D&C 20, D&C 128, Moses., Joseph Smith—History",5303
"Bible, Je 13, 2 Ne. 2, Book of Mormon, Acts 24",5304
"Bible, Ex. 8, 3 Ne. 15, Book of Mormon, Ether 3, New Testament, John 3, John 14, John 4, Acts 7, Heb. 1, 1 John 4, 1 John 3, Doctrine and Covenants 130, Doctrine and Covenants 137, D&C 130, D&C 76, D&C 12, Ten Commandments",5305
"No scriptures",5306
"No scriptures",5307
"No scriptures",5308
"1 Nephi 10, 2 Nephi 8, 2 Nephi 20, Alma 46, Book of Mormon, Moroni 10, Revelation, D&C 135",5309
"No scriptures",5310
"John 4",5311
"No scriptures",5312
"No scriptures",5313
"No scriptures",5314
"Bible, Ezekiel, Ezek",5315
"No scriptures",5316
"D&C 93, D&C 101",5317
"No scriptures",5318
"Bible, Book of Mormon",5319
"Song",5320
"No scriptures",5321
"No scriptures",5322
"Rev.",5323
"No scriptures",5324
"New Testament",5325
"No scriptures",5326
"Bible, New Testament, Matt. 19, Luke 11",5327
"Bible",5328
"No scriptures",5329
"No scriptures",5330
"Bible, Genesis, Leviticus 24, Numbers 25, Deuteronomy, Deuteronomy 11, Deuteronomy 7, Deuteronomy 4, Judges 9, Je 21, Ezekiel 20, Ezek, Book of Mormon, New Testament, Matthew 8, Luke 9, John 13, John 2, John 5, John 18, John 1, John 20, Hebrews",5331
"Bible, Genesis, Genesis 12, Genesis 25, Genesis 37, Job 9, Job 39, Ezekiel, Ezek, Nahum",5332
"Bible",5333
"Bible, Leviticus 20, Leviticus., Deuteronomy 13",5334
"Bible, Genesis 1, Genesis 6, Exodus 20, Deuteronomy 11, Deuteronomy, Deuteronomy 12, Deuteronomy 5",5335
"Bible, Job 9, Ps. 103, Isaiah 14, Isaiah 2, Isaiah 6, Isaiah 11, Isaiah 13, Isaiah 29, Isaiah 34, Isaiah 40, Isaiah 24, Isaiah 44, Isaiah 51, Isaiah 53, Isaiah 55, Isaiah 56, Micah 4",5336
"Bible, books of Deuteronomy and Je, Exodus, Deuteronomy, Deuteronomy 1, Deuteronomy 4, Deuteronomy 32, Song, Je 1, Je 4, Je 20, Je 8, Je 18, Je 21, Je 9, Je 13, Je 2, 1 Nephi 1, 1 Nephi, 1 Nephi 8, 1 Nephi 15, 2 Nephi 25, 2 Nephi 3, 2 Nephi 31, Jacob 5, Mosiah 29, Alma 5, Alma 34, Book of Mormon",5337
"Bible, Genesis, Genesis 9, Exodus 21, Deuteronomy, 1 Nephi 4, 1 Nephi, Book of Mormon",5338
"Bible, Exodus, Deuteronomy, 2 Nephi 1, 2 Nephi 2, 2 Nephi 3, 2 Nephi 4, 2 Nephi 6, 2 Nephi 11, 2 Nephi 12, 2 Nephi 25, 2 Nephi 31, 2 Nephi 32, Book of Mormon, New Testament",5339
"Bible, Isaiah 53, New Testament, Matthew 8, John 9",5340
"Bible, New Testament, John 13, Titus",5341
"Bible, Exodus 32, Numbers 13, New Testament, Hebrews, Hebrews 3, Hebrews 12",5342
"Ten Commandments",5343
"Bible, Zechariah, New Testament, Mark 2, John 13",5344
"Alma 36",5345
"Genesis, Leviticus 24, Psalms 23, Ezekiel 20, Ezekiel, Ezek, Alma 36, Book of Mormon, Luke 9, Moses.",5346
"No scriptures",5347
"Bible, Genesis, Genesis 1, Genesis 5, Genesis 6, Genesis 7, Genesis 8, Genesis 9, Genesis 12, Genesis 17, Genesis 25, Genesis 37, Exodus 2, Exodus 20, Exodus 21, Exodus 22, Exodus 25, Exodus 32, Exodus 33, Leviticus 15, Leviticus 18, Leviticus 20, Leviticus 24, Numbers 13, Numbers 14, Numbers 25, Numbers 35, Deuteronomy 1, Deuteronomy 4, Deuteronomy 5, Deuteronomy 6, Deuteronomy 7, Deuteronomy 10, Deuteronomy 11, Deuteronomy 12, Deuteronomy 15, Deuteronomy 18, Deuteronomy 24, Deuteronomy 28, Deuteronomy 32, Deuteronomy 33, Judges 4, Judges 9, Judges 14, 1 Samuel 1, 1 Samuel 17, 1 Samuel 26, 2 Samuel 2, 2 Samuel 4, 1 Kings 8, Psalms 78, Psalms 23, Psalms, Psalms 136, Isaiah 2, Isaiah 5, Isaiah 6, Isaiah 11, Isaiah 13, Isaiah 14, Isaiah 29, Isaiah 34, Isaiah 40, Isaiah 44, Isaiah 51, Isaiah 53, Isaiah 55, Isaiah 56, Je 1, Je 2, Je 3, Je 4, Je 5, Je 7, Je 8, Je 9, Je 12, Je 13, Je 20, Je 28, Je 31, Je 32, Je 34, Je 40, Ezekiel 20, Ezekiel 37, Ezek, 1 Nephi 1, 1 Nephi 3, 1 Nephi 4, 1 Nephi 6, 1 Nephi 8, 1 Nephi 15, 2 Nephi, 2 Nephi 2, 2 Nephi 11, 2 Nephi 25, 2 Nephi 29, 2 Nephi 31, Jacob 5, Mosiah 29, Alma 5, Alma 34, Alma 36, Book of Mormon, Matthew 7, Matthew 8, Matthew 10, Matthew 23, Mark 2, Luke 9, John 13, 2 Corinthians 1, Hebrews, Hebrews 1, Hebrews 3, Hebrews 4, Hebrews 7, Hebrews 8, Hebrews 10, Hebrews 12",5348
"No scriptures",5349
"No scriptures",5350
"Bible, Genesis, Isaiah 11, Isaiah 52, Joel 2, Book of Mormon, Doctrine and Covenants, D&C 10, D&C 68",5351
"No scriptures",5352
"No scriptures",5353
"Bible, books of Moses and Abraham, Book of Mormon, Doctrine and Covenants",5354
"No scriptures",5355
"Book of Mormon",5356
"Bible, 1 Samuel 17, New Testament",5357
"No scriptures",5358
"No scriptures",5359
"No scriptures",5360
"No scriptures",5361
"Bible, Doctrine and Covenants",5362
"Bible, Psalms, Book of Mormon, Doctrine and Covenants",5363
"Psalms 122, New Testament, Acts",5364
"Bible, Genesis, Genesis 13, Daniel, New Testament, Luke 2, John 1, Ten Commandments",5365
"Ps. 137",5366
"Bible, Genesis 25, Genesis 28, Genesis 32, Genesis 48, Genesis 33, Je 34, New Testament, Matthew 3, Romans",5367
"No scriptures",5368
"No scriptures",5369
"Bible, Genesis, 1 Chro, 2 Chro, Psalms, Proverbs, Proverbs 31, Proverbs 16, Proverbs 4, Ecclesiastes, Song of Solomon, Song, Jer. 1, Ezek, Malachi, Book of Mormon, New Testament, Matthew 3, Matt. 7, Matt. 19, Mark 16, Luke 23, John 3, Acts, Acts 2, 1 Corinthians 15, 1 Cor. 11, Colossians, Titus, Philemon, Philemo, James 2, 1 Peter 4, 2 John, 3 John, Revelation, Doctrine and Covenants",5370
"No scriptures",5371
"Book of Mormon, D&C 134",5372
"Bible, Genesis, Alma 40, Book of Mormon",5373
"Bible, Book of Mormon, New Testament, Doctrine and Covenants 128, Doctrine and Covenants, Doctrine and Covenants 65, Doctrine and Covenants 27, Doctrine and Covenants 7, D&C 107, D&C 128, D&C 18, D&C 81, D&C 27, D&C 65, D&C 7",5374
"No scriptures",5375
"No scriptures",5376
"Bible, Genesis, Isaiah 2, Micah, Malachi, Malachi 4, 1 Nephi 11, 1 Nephi 13, 1 Ne. 13, 1 Ne. 14, 1 Ne. 19, 1 Ne. 15, 2 Nephi, 2 Nephi 25, 2 Ne. 29, 2 Ne. 30, 2 Ne. 28, 3 Nephi 11, 3 Ne. 16, 3 Ne. 21, 3 Ne. 20, Book of Mormon, New Testament",5377
"No scriptures",5378
"Bible, Jacob 5, Mosiah 2, 3 Ne. 15, Book of Mormon, New Testament, Matt. 5, John 8, Moses 1, Ten Commandments",5379
"No scriptures",5380
"Genesis, Genesis 50, Mosiah 26, Alma 42, Book of Mormon, Moroni 6, New Testament, Matthew 18, Matt. 6, Matt. 22, Matt. 5, Luke 23, John 10, Eph. 4, 1 Jn. 3, D&C 112, Moses 7",5381
"Genesis 1, Genesis 9, Genesis 4, Genesis 17, Exodus, Ex. 31, Ex. 12, Ex. 3, Ex. 4, Ex. 10, Ex. 7, Ex. 19, Ex. 20, Ex. 8, Helaman 14, Helaman, Helaman 13, Helaman 15, Helaman 7, Helaman 8, Helaman 16, 3 Ne. 8, 3 Ne. 1, 3 Ne. 23, 3 Ne. 7, 3 Ne. 11, 3 Ne. 2, Book of Mormon, New Testament, Matt. 24, Matt. 12, Mark 13, Mark 8, Luke 21, Luke 2, Luke 11, John 20, John 2, John 1, Acts, Acts 2, D&C 84, D&C 88",5382
"Book of Mormon",5383
"Book of Mormon, D&C 84, D&C 83",5384
"Book of Mormon",5385
"No scriptures",5386
"No scriptures",5387
"No scriptures",5388
"No scriptures",5389
"Bible, 2 Ne. 26, Jacob 1, Book of Mormon, Ether 12, Moroni 9, New Testament, John 15, John 10, Rom. 5, 1 Jn. 3, Doctrine and Covenants, D&C 35, D&C 6",5390
"2 Ne. 26, Mosiah 1, Book of Mormon, Mormon 9, Moroni 10, New Testament, 1 Pet. 3, Doctrine and Covenants 46, Moses 7, A of F",5391
"Genesis 7, Psalms 108, 1 Ne. 2, Omni 1, Words of Mormon, Mosiah 3, Alma 48, Alma 43, Alma 60, Alma 54, Alma 16, Alma 2, Alma 17, Alma 46, Alma 52, Alma 63, Alma 44, Alma 56, Alma 61, Alma 50, Alma 55, Alma 62, Alma 51, Alma 7, Helaman, Helaman 3, 3 Ne. 12, 3 Ne. 9, 3 Ne. 3, 3 Ne. 4, Book of Mormon, Mormon 3, Mormon 8, Mormon 2, Mormon 4, Mormon 9, Ether 7, Moroni 1, Moroni 7, New Testament, Matt. 21, Matt. 5, Matt. 18, Mark 11, Luke 19, John 2, John 18, Acts 7, Romans, Rom. 8, Gal. 5, Gal. 2, Ephesians 4, Ephesians, Colossians 3, Doctrine and Covenants 134, D&C 64, D&C 59, Moses 7",5392
"Ex. 21, 1 Ne. 2, 1 Ne. 4, 2 Ne. 5, 2 Ne. 25, Jacob 4, Omni 1, Mosiah 23, Mosiah 20, Alma 62, Alma 48, Alma 53, Alma 43, Alma 24, Alma 50, Alma 27, Alma 29, Alma 31, Alma 26, Helaman 4, Helaman 5, Helaman 6, 3 Ne. 12, 3 Ne. 5, 3 Ne. 28, 4 Ne., Book of Mormon, Mormon 7, Mormon 9, Ether 9, Ether 12, Doctrine and Covenants, D&C 98",5393
"No scriptures",5394
"No scriptures",5395
"No scriptures",5396
"No scriptures",5397
"Deuteronomy",5398
"Ps. 126, Alma 26",5399
"Book of Mormon, Doctrine and Covenants 10, Doctrine and Covenants",5400
"Bible, Alma 14, Romans 8, Doctrine and Covenants, D&C 90",5401
"Genesis 18, Genesis 9, Genesis 1, Leviticus 19, Matthew 23, Acts 8, Acts",5402
"Book of Mormon",5403
"No scriptures",5404
"No scriptures",5405
"No scriptures",5406
"Exodus 16, 1 Chri, 2 Chri, 1 Ne. 3, 1 Ne. 2, 1 Ne. 17, 1 Ne. 4, 1 Ne. 16, 2 Ne. 5, Book of Mormon",5407
"No scriptures",5408
"No scriptures",5409
"No scriptures",5410
"Book of Mormon, Revelation",5411
"No scriptures",5412
"No scriptures",5413
"No scriptures",5414
"No scriptures",5415
"No scriptures",5416
"No scriptures",5417
"No scriptures",5418
"No scriptures",5419
"No scriptures",5420
"No scriptures",5421
"No scriptures",5422
"No scriptures",5423
"No scriptures",5424
"No scriptures",5425
"No scriptures",5426
"No scriptures",5427
"No scriptures",5428
"Book of Mormon",5429
"No scriptures",5430
"No scriptures",5431
"Book of Mormon, Doctrine and Covenants",5432
"No scriptures",5433
"No scriptures",5434
"No scriptures",5435
"No scriptures",5436
"New Testament",5437
"No scriptures",5438
"Bible, Genesis, Genesis 1, Genesis 6, Exodus, Ex. 21, Numbers, Deuteronomy, Judges, 1 Samuel 8, 1 Samuel 24, 2 Kings 22, Psalms 110, Proverbs, Ecclesiastes 8, Isaiah 22, 1 Nephi 13, 1 Ne. 13, Book of Mormon, New Testament, Matthew 5, Matt. 4, Hebrews, Hebrews 7, D&C 19",5439
"D&C 131, Abraham 4",5440
"Bible, Genesis, 1 Ne. 13, Book of Mormon, New Testament, Luke 11, Doctrine and Covenants, D&C 7, Moses 1, Joseph Smith Translation, JST",5441
"Bible, Psalms, Proverbs, Ecclesiastes, Song of Solomon, Song, Isaiah 52, Ezekiel, Ezek, Book of Mormon, New Testament, Luke 24, 2 Pet. 1, Doctrine and Covenants, Articles of Faith, A of F, Joseph Smith Translation, JST",5442
"1 Ne. 2, 1 Ne. 16, 1 Ne. 17, 1 Ne. 1, 2 Ne. 10, Alma 22, 3 Ne. 8, Book of Mormon, Ether 10, Ether 2",5443
"New Testament, D&C 81, D&C 27, D&C 131",5444
"Ps. 139, Isaiah 46, Alma 13, New Testament, Acts 2, D&C 38, D&C 57, D&C 124",5445
"Ezekiel, Ezek, Book of Mormon, New Testament, Matt. 24, Mark 13, Acts, Revelation, Rev. 22, Doctrine and Covenants, D&C 50, D&C 33, D&C 58",5446
"Book of Mormon, Revelation, Doctrine and Covenants",5447
"Bible, Micah, Malachi, 1 Ne. 1, 2 Ne. 27, Words of Mormon, Mosiah 8, Alma 36, Alma 3, Book of Mormon, Mormon 9, Ether 4, New Testament, Doctrine and Covenants, Doctrine and Covenants 9, D&C 10, Joseph Smith Translation",5448
"Bible, Isaiah 24, Isaiah 6, 1 Nephi 11, Book of Mormon, New Testament, Acts 10, D&C 128",5449
"New Testament, Mark 12, Rom. 13, Doctrine and Covenants, D&C 134, D&C 38, D&C 58, D&C 98, Articles of Faith",5450
"1 Ne. 11, 2 Ne. 2, Alma 32, Book of Mormon, Moroni 10, John 17, 1 Cor. 12, D&C 46, D&C 42, D&C 84, D&C 89, D&C 121, D&C 130, D&C 131, D&C 50, Moses 4",5451
"Exodus, Ex. 9, Numbers 31, Isaiah 55, 2 Nephi 2, 2 Ne. 2, Alma 42, Book of Mormon, D&C 130, D&C 88, JST",5452
"Romans",5453
"Bible, Psalms 45, Ps. 45, Isaiah 53, New Testament, Matt. 22, Revelation 1",5454
"Book of Mormon, D&C 93, D&C 76, Abr. 3, Articles of Faith",5455
"Bible, Job 7, 2 Ne. 25, 2 Ne. 2, Book of Mormon, John 4, Rom. 1, Hebrews, 1 John 4, Doctrine and Covenants 45, D&C 59, D&C 88, Moses 6",5456
"Bible, Genesis, 2 Ne. 2, Alma 11, Helaman 5, Book of Mormon, Revelation, D&C 29, Moses 4, Articles of Faith",5457
"Genesis, 2 Ne. 2, Mosiah 2, Alma 34, Alma 41, Book of Mormon, New Testament, Matt. 18, 1 Cor. 15, Doctrine and Covenants 131, Doctrine and Covenants 76, Doctrine and Covenants 88, D&C 76, D&C 137, D&C 138, D&C 19, D&C 88, Moses 7, Articles of Faith",5458
"Bible, Genesis, Genesis 41, Ruth 4, Ezra 9, Neh. 1, Proverbs, Proverbs 21, Ecclesiastes, Alma 40, Alma 27, Book of Mormon, Moroni 10, Matt. 5, Rom. 3, James 2, D&C 124, D&C 10, Moses 6",5459
"Bible, Book of Mormon, Ether 3, John 7, Revelation, Doctrine and Covenants, Doctrine and Covenants 29, Doctrine and Covenants 9, D&C 93, D&C 88, D&C 1, Articles of Faith",5460
"Bible",5461
"No scriptures",5462
"No scriptures",5463
"No scriptures",5464
"No scriptures",5465
"No scriptures",5466
"No scriptures",5467
"D&C 93",5468
"No scriptures",5469
"No scriptures",5470
"No scriptures",5471
"Philip. 2",5472
"No scriptures",5473
"No scriptures",5474
"No scriptures",5475
"No scriptures",5476
"Bible, Genesis, 1 Samuel 20, Psalms 40, Ps. 25, Hosea, Micah, Micah 6, 1 Ne. 1, 1 Ne. 9, 1 Ne. 10, 2 Ne. 1, 2 Ne. 11, 2 Ne. 26, 2 Ne. 30, 2 Ne. 9, 2 Ne. 10, Jacob 4, Mosiah 4, Mosiah 5, Mosiah 1, Alma 7, Alma 24, Alma 22, 3 Ne. 24, Book of Mormon, Mormon 9, Ether 12, Moroni 7, Moroni 8, Moroni 9, Moroni 10, New Testament, Hebrews",5477
"No scriptures",5478
"No scriptures",5479
"No scriptures",5480
"Bible, Genesis, Book of Mormon, New Testament, D&C 90, D&C 20, Joseph Smith Translation, JST",5481
"Book of Mormon, New Testament, Matt. 16, Doctrine and Covenants 13, Doctrine and Covenants 27, D&C 107, D&C 65, D&C 27, D&C 128",5482
"No scriptures",5483
"Bible, 1 Samuel 16, Alma 29, Alma 18, Book of Mormon, New Testament, Matt. 22, Luke 15, Rom. 12, Eph. 6, D&C 88, Articles of Faith",5484
"Bible, Genesis 1, Song, Isaiah 53, Alma 5, 3 Ne. 27, Book of Mormon, New Testament, Matthew 18, Matt. 18, Luke 15, John 10, Rev. 21, Doctrine and Covenants, D&C 18, Joseph Smith Translation",5485
"Bible, Genesis, Genesis 14, Exodus 40, Exodus, Numbers 18, Joshua 18, 1 Kings 12, Neh, 1 Ne. 5, 1 Ne. 2, 2 Ne. 5, 2 Ne. 6, Mosiah 1, Mosiah 25, Mosiah 26, Mosiah 27, Mosiah 6, Alma 10, Alma 1, Alma 2, Alma 14, Alma 8, Alma 9, Alma 12, Alma 13, Book of Mormon, Doctrine and Covenants 107, Moses.",5486
"Bible, Book of Mormon, New Testament, Luke 10, Revelation, Doctrine and Covenants 138, Joseph Smith Translation",5487
"No scriptures",5488
"Bible, Book of Mormon",5489
"Mosiah 29, Book of Mormon",5490
"No scriptures",5491
"D&C 98",5492
"2 Ne. 9, 3 Ne. 11, 3 Ne. 12, Matt. 5, Matt. 13, Romans, D&C 121",5493
"Mosiah 29, Helaman 5, Book of Mormon, Matt. 5, Heb. 11, Doctrine and Covenants, Doctrine and Covenants 121, D&C 19, D&C 101, D&C 88, D&C 121, D&C 134, Moses 7",5494
"Judges",5495
"Psalms, Ps. 8, Isaiah 2, Mosiah 29, Matt. 5, D&C 93, D&C 88, D&C 121, D&C 98, D&C 134, D&C 101, A of F",5496
"Zechariah, Mosiah 2, 3 Nephi 11, Acts, Doctrine and Covenants 11",5497
"2 Ne. 26, Matt. 25, D&C 81, D&C 58",5498
"2 Ne. 31, Rom. 4, 1 Cor. 13, Heb. 11, 1 Pet. 1, Abr. 4",5499
"No scriptures",5500
"No scriptures",5501
"No scriptures",5502
"No scriptures",5503
"No scriptures",5504
"Bible, Book of Mormon, Doctrine and Covenants, D&C 98",5505
"No scriptures",5506
"No scriptures",5507
"No scriptures",5508
"2 Ne. 25, D&C 127",5509
"Isaiah 2, Helaman 5, Book of Mormon, Doctrine and Covenants, D&C 97, Moses 7",5510
"Genesis 4, Genesis 37, Exodus, Ex. 5, Ex. 34, Neh, Jonah 3, Jonah 1, Jonah 4, 1 Ne. 1, 1 Ne. 3, 1 Ne. 12, 1 Ne. 8, 1 Ne. 17, 1 Ne. 2, 1 Ne. 4, 1 Ne. 15, 1 Ne. 16, 1 Ne. 7, 1 Ne. 18, 2 Nephi, 2 Ne. 5, 2 Ne. 1, 2 Ne. 4, 2 Ne. 6, Jacob 1, Jacob 7, Jacob 2, Jacob 3, Enos 1, Jarom 1, Omni 1, Mosiah 2, Mosiah 1, Mosiah 20, Mosiah 24, Mosiah 9, Mosiah 3, Mosiah 4, Mosiah 5, Mosiah 6, Mosiah 8, Mosiah 25, Mosiah 26, Mosiah 27, Mosiah 28, Mosiah 29, Alma 20, Alma 17, Alma 49, Alma 50, Alma 2, Alma 21, Alma 1, Helaman, Helaman 6, Helaman 7, 3 Ne. 15, 3 Ne. 6, 3 Ne. 11, 3 Ne. 17, 3 Ne. 26, 4 Ne., Book of Mormon, Mormon 8, Mormon 1, Mormon 4, New Testament, Luke 22, 1 Cor. 9",5511
"Psalms, Malachi 4, 2 Ne. 28, Mosiah 23, Mosiah 2, Mosiah 4, Mosiah 3, 3 Ne. 14, Book of Mormon, New Testament, Matt. 7, Matt. 22, Matt. 23, Matt. 25, Matt. 19, James 1, D&C 58, Moses 7",5512
"Matt. 5, A of F",5513
"Mosiah 2",5514
"Neh, 2 Ne. 26",5515
"No scriptures",5516
"No scriptures",5517
"No scriptures",5518
"No scriptures",5519
"No scriptures",5520
"Bible, Genesis, Genesis 12, Ex. 20, Numbers 30, Numbers 6, Deuteronomy, Ruth 3, Psalms 89, Psalms, Isaiah 56, Je 3, Jer. 31, Jer., Ezekiel 16, Ezek, Hosea 1, Hosea 2, Malachi 2, 2 Ne. 30, Mosiah 5, Mosiah 25, Alma 46, Book of Mormon, Moroni 7, New Testament, Luke 22, Hebrews, Doctrine and Covenants, Moses.",5521
"Bible, Genesis 37, Ex. 1, Jer. 44, New Testament, Luke 16, Hebrews, D&C 7, Abr. 1",5522
"Ex. 21, Alma 11, Helaman 6, Helaman 4, 3 Nephi 12, 3 Ne. 6, Book of Mormon, Romans",5523
"D&C 18, D&C 124",5524
"Book of Mormon, Mormon 8, Matt. 5",5525
"No scriptures",5526
"Song, 2 Nephi 2",5527
